0.000000000000000000e+00	-1.330517433261648819e+02
1.000000000000000000e+00	-1.328903631345418717e+02
2.000000000000000000e+00	-1.327254498970599172e+02
3.000000000000000000e+00	-1.325570036137189902e+02
4.000000000000000000e+00	-1.323850242845190905e+02
5.000000000000000000e+00	-1.322095119094602751e+02
6.000000000000000000e+00	-1.320304664885424586e+02
7.000000000000000000e+00	-1.318478880217656979e+02
8.000000000000000000e+00	-1.316617765091299361e+02
9.000000000000000000e+00	-1.314721319506352870e+02
1.000000000000000000e+01	-1.312789543462816084e+02
1.100000000000000000e+01	-1.310822436960690140e+02
1.200000000000000000e+01	-1.308819999999974470e+02
1.300000000000000000e+01	-1.306782232580669074e+02
1.400000000000000000e+01	-1.304709134702773952e+02
1.500000000000000000e+01	-1.302600706366289671e+02
1.600000000000000000e+01	-1.300456947571215380e+02
1.700000000000000000e+01	-1.298277858317551647e+02
1.800000000000000000e+01	-1.296063438605298188e+02
1.900000000000000000e+01	-1.293813688434455571e+02
2.000000000000000000e+01	-1.291528607805022659e+02
2.100000000000000000e+01	-1.289208196717000305e+02
2.200000000000000000e+01	-1.286852455170388794e+02
2.300000000000000000e+01	-1.284461383165187272e+02
2.400000000000000000e+01	-1.282034980701396307e+02
2.500000000000000000e+01	-1.279573247779015759e+02
2.600000000000000000e+01	-1.277076184398045342e+02
2.700000000000000000e+01	-1.274543790558485625e+02
2.800000000000000000e+01	-1.271976066260336040e+02
2.900000000000000000e+01	-1.269373011503597155e+02
3.000000000000000000e+01	-1.266734626288268259e+02
3.100000000000000000e+01	-1.264060910614350348e+02
3.200000000000000000e+01	-1.261351864481842426e+02
3.300000000000000000e+01	-1.258607487890744636e+02
3.400000000000000000e+01	-1.255827780841057546e+02
3.500000000000000000e+01	-1.253012743332781014e+02
3.600000000000000000e+01	-1.250162375365914471e+02
3.700000000000000000e+01	-1.247276676940458628e+02
3.800000000000000000e+01	-1.244355648056413060e+02
3.900000000000000000e+01	-1.241399288713778049e+02
4.000000000000000000e+01	-1.238407598912553169e+02
4.100000000000000000e+01	-1.235380578652738848e+02
4.200000000000000000e+01	-1.232318227934334800e+02
4.300000000000000000e+01	-1.229220546757341452e+02
4.400000000000000000e+01	-1.226087535121758378e+02
4.500000000000000000e+01	-1.222919193027585294e+02
4.600000000000000000e+01	-1.219715520474822767e+02
4.700000000000000000e+01	-1.216476517463470941e+02
4.800000000000000000e+01	-1.213202183993529388e+02
4.900000000000000000e+01	-1.209892520064997825e+02
5.000000000000000000e+01	-1.206547525677877388e+02
5.100000000000000000e+01	-1.203167200832166657e+02
5.200000000000000000e+01	-1.199751545527866767e+02
5.300000000000000000e+01	-1.196300559764976867e+02
5.400000000000000000e+01	-1.192814243543497668e+02
5.500000000000000000e+01	-1.189292596863428884e+02
5.600000000000000000e+01	-1.185735619724770231e+02
5.700000000000000000e+01	-1.182143312127522279e+02
5.800000000000000000e+01	-1.178515674071684316e+02
5.900000000000000000e+01	-1.174852705557257195e+02
6.000000000000000000e+01	-1.171154406584240064e+02
6.100000000000000000e+01	-1.167420777152633491e+02
6.200000000000000000e+01	-1.163651817262437476e+02
6.300000000000000000e+01	-1.159880533304944805e+02
6.400000000000000000e+01	-1.156139931671448693e+02
6.500000000000000000e+01	-1.152430012361949423e+02
6.600000000000000000e+01	-1.148750775376446569e+02
6.700000000000000000e+01	-1.145102220714940557e+02
6.800000000000000000e+01	-1.141484348377430678e+02
6.900000000000000000e+01	-1.137897158363917924e+02
7.000000000000000000e+01	-1.134340650674401161e+02
7.100000000000000000e+01	-1.130814825308881382e+02
7.200000000000000000e+01	-1.127319682267358303e+02
7.300000000000000000e+01	-1.123855221549831498e+02
